,parc_id,periode,periode_h,nb_pdc,hs,inactif,sature,surcharge,actif,sature_h,surcharge_h,periode_iso
0,parc 1000,2025-06-01,0,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 00:00:00
1,parc 1000,2025-06-01,1,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 01:00:00
2,parc 1000,2025-06-01,2,8,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 02:00:00
3,parc 1000,2025-06-01,3,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 03:00:00
4,parc 1000,2025-06-01,4,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 04:00:00
5,parc 1000,2025-06-01,5,8,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 05:00:00
6,parc 1000,2025-06-01,6,8,0.0,40.0,0.0,0.0,20.0,False,False,2025-06-01 06:00:00
7,parc 1000,2025-06-01,7,8,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 07:00:00
8,parc 1000,2025-06-01,8,8,0.0,15.0,0.0,0.0,45.0,False,False,2025-06-01 08:00:00
9,parc 1000,2025-06-01,9,8,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 09:00:00
10,parc 1000,2025-06-01,10,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 10:00:00
11,parc 1000,2025-06-01,11,8,0.0,20.0,0.0,0.0,40.0,False,False,2025-06-01 11:00:00
12,parc 1000,2025-06-01,12,8,0.0,15.0,0.0,0.0,45.0,False,False,2025-06-01 12:00:00
13,parc 1000,2025-06-01,13,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 13:00:00
14,parc 1000,2025-06-01,14,8,0.0,45.0,0.0,0.0,15.0,False,False,2025-06-01 14:00:00
15,parc 1000,2025-06-01,15,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 15:00:00
16,parc 1000,2025-06-01,16,8,0.0,45.0,0.0,0.0,15.0,False,False,2025-06-01 16:00:00
17,parc 1000,2025-06-01,17,8,0.0,55.0,0.0,0.0,5.0,False,False,2025-06-01 17:00:00
18,parc 1000,2025-06-01,18,8,0.0,35.0,0.0,0.0,25.0,False,False,2025-06-01 18:00:00
19,parc 1000,2025-06-01,19,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 19:00:00
20,parc 1000,2025-06-01,20,8,0.0,35.0,0.0,0.0,25.0,False,False,2025-06-01 20:00:00
21,parc 1000,2025-06-01,21,8,0.0,25.0,0.0,0.0,35.0,False,False,2025-06-01 21:00:00
22,parc 1000,2025-06-01,22,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 22:00:00
23,parc 1000,2025-06-01,23,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 23:00:00
24,parc 1002,2025-06-01,0,8,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 00:00:00
25,parc 1002,2025-06-01,1,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 01:00:00
26,parc 1002,2025-06-01,2,8,0.0,25.0,0.0,0.0,35.0,False,False,2025-06-01 02:00:00
27,parc 1002,2025-06-01,3,8,0.0,40.0,0.0,0.0,20.0,False,False,2025-06-01 03:00:00
28,parc 1002,2025-06-01,4,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 04:00:00
29,parc 1002,2025-06-01,5,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 05:00:00
30,parc 1002,2025-06-01,6,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 06:00:00
31,parc 1002,2025-06-01,7,8,0.0,0.0,0.0,20.0,40.0,False,True,2025-06-01 07:00:00
32,parc 1002,2025-06-01,8,8,0.0,0.0,0.0,5.0,55.0,False,False,2025-06-01 08:00:00
33,parc 1002,2025-06-01,9,8,0.0,0.0,10.0,20.0,30.0,False,True,2025-06-01 09:00:00
34,parc 1002,2025-06-01,10,8,0.0,0.0,0.0,10.0,50.0,False,False,2025-06-01 10:00:00
35,parc 1002,2025-06-01,11,8,0.0,0.0,10.0,15.0,35.0,False,True,2025-06-01 11:00:00
36,parc 1002,2025-06-01,12,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 12:00:00
37,parc 1002,2025-06-01,13,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 13:00:00
38,parc 1002,2025-06-01,14,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 14:00:00
39,parc 1002,2025-06-01,15,8,0.0,10.0,5.0,5.0,40.0,False,False,2025-06-01 15:00:00
40,parc 1002,2025-06-01,16,8,0.0,0.0,5.0,15.0,40.0,False,True,2025-06-01 16:00:00
41,parc 1002,2025-06-01,17,8,0.0,0.0,0.0,5.0,55.0,False,False,2025-06-01 17:00:00
42,parc 1002,2025-06-01,18,8,0.0,0.0,10.0,10.0,40.0,False,True,2025-06-01 18:00:00
43,parc 1002,2025-06-01,19,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 19:00:00
44,parc 1002,2025-06-01,20,8,0.0,20.0,0.0,0.0,40.0,False,False,2025-06-01 20:00:00
45,parc 1002,2025-06-01,21,8,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 21:00:00
46,parc 1002,2025-06-01,22,8,0.0,35.0,0.0,0.0,25.0,False,False,2025-06-01 22:00:00
47,parc 1002,2025-06-01,23,8,0.0,45.0,0.0,0.0,15.0,False,False,2025-06-01 23:00:00
48,parc 1003,2025-06-01,0,18,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 00:00:00
49,parc 1003,2025-06-01,1,18,0.0,25.0,0.0,0.0,35.0,False,False,2025-06-01 01:00:00
50,parc 1003,2025-06-01,2,18,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 02:00:00
51,parc 1003,2025-06-01,3,18,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 03:00:00
52,parc 1003,2025-06-01,4,18,0.0,25.0,0.0,0.0,35.0,False,False,2025-06-01 04:00:00
53,parc 1003,2025-06-01,5,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 05:00:00
54,parc 1003,2025-06-01,6,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 06:00:00
55,parc 1003,2025-06-01,7,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 07:00:00
56,parc 1003,2025-06-01,8,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 08:00:00
57,parc 1003,2025-06-01,9,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 09:00:00
58,parc 1003,2025-06-01,10,18,0.0,0.0,0.0,20.0,40.0,False,True,2025-06-01 10:00:00
59,parc 1003,2025-06-01,11,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 11:00:00
60,parc 1003,2025-06-01,12,18,0.0,0.0,0.0,5.0,55.0,False,False,2025-06-01 12:00:00
61,parc 1003,2025-06-01,13,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 13:00:00
62,parc 1003,2025-06-01,14,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 14:00:00
63,parc 1003,2025-06-01,15,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 15:00:00
64,parc 1003,2025-06-01,16,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 16:00:00
65,parc 1003,2025-06-01,17,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 17:00:00
66,parc 1003,2025-06-01,18,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 18:00:00
67,parc 1003,2025-06-01,19,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 19:00:00
68,parc 1003,2025-06-01,20,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 20:00:00
69,parc 1003,2025-06-01,21,18,0.0,10.0,0.0,0.0,50.0,False,False,2025-06-01 21:00:00
70,parc 1003,2025-06-01,22,18,0.0,40.0,0.0,0.0,20.0,False,False,2025-06-01 22:00:00
71,parc 1003,2025-06-01,23,18,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 23:00:00
72,parc 1004,2025-06-01,0,22,0.0,40.0,0.0,0.0,20.0,False,False,2025-06-01 00:00:00
73,parc 1004,2025-06-01,1,22,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 01:00:00
74,parc 1004,2025-06-01,2,22,0.0,10.0,0.0,0.0,50.0,False,False,2025-06-01 02:00:00
75,parc 1004,2025-06-01,3,22,0.0,55.0,0.0,0.0,5.0,False,False,2025-06-01 03:00:00
76,parc 1004,2025-06-01,4,22,0.0,35.0,0.0,0.0,25.0,False,False,2025-06-01 04:00:00
77,parc 1004,2025-06-01,5,22,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 05:00:00
78,parc 1004,2025-06-01,6,22,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 06:00:00
79,parc 1004,2025-06-01,7,22,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 07:00:00
80,parc 1004,2025-06-01,8,22,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 08:00:00
81,parc 1004,2025-06-01,9,22,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 09:00:00
82,parc 1004,2025-06-01,10,22,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 10:00:00
83,parc 1004,2025-06-01,11,22,0.0,0.0,0.0,5.0,55.0,False,False,2025-06-01 11:00:00
84,parc 1004,2025-06-01,12,22,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 12:00:00
85,parc 1004,2025-06-01,13,22,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 13:00:00
86,parc 1004,2025-06-01,14,22,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 14:00:00
87,parc 1004,2025-06-01,15,22,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 15:00:00
88,parc 1004,2025-06-01,16,22,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 16:00:00
89,parc 1004,2025-06-01,17,22,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 17:00:00
90,parc 1004,2025-06-01,18,22,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 18:00:00
91,parc 1004,2025-06-01,19,22,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 19:00:00
92,parc 1004,2025-06-01,20,22,0.0,40.0,0.0,0.0,20.0,False,False,2025-06-01 20:00:00
93,parc 1004,2025-06-01,21,22,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 21:00:00
94,parc 1004,2025-06-01,22,22,0.0,45.0,0.0,0.0,15.0,False,False,2025-06-01 22:00:00
95,parc 1004,2025-06-01,23,22,0.0,25.0,0.0,0.0,35.0,False,False,2025-06-01 23:00:00
96,parc 1005,2025-06-01,0,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 00:00:00
97,parc 1005,2025-06-01,1,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 01:00:00
98,parc 1005,2025-06-01,2,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 02:00:00
99,parc 1005,2025-06-01,3,9,0.0,45.0,0.0,0.0,15.0,False,False,2025-06-01 03:00:00
100,parc 1005,2025-06-01,4,9,0.0,45.0,0.0,0.0,15.0,False,False,2025-06-01 04:00:00
101,parc 1005,2025-06-01,5,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 05:00:00
102,parc 1005,2025-06-01,6,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 06:00:00
103,parc 1005,2025-06-01,7,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 07:00:00
104,parc 1005,2025-06-01,8,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 08:00:00
105,parc 1005,2025-06-01,9,9,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 09:00:00
106,parc 1005,2025-06-01,10,9,0.0,20.0,0.0,0.0,40.0,False,False,2025-06-01 10:00:00
107,parc 1005,2025-06-01,11,9,0.0,20.0,0.0,0.0,40.0,False,False,2025-06-01 11:00:00
108,parc 1005,2025-06-01,12,9,0.0,15.0,0.0,0.0,45.0,False,False,2025-06-01 12:00:00
109,parc 1005,2025-06-01,13,9,0.0,25.0,0.0,0.0,35.0,False,False,2025-06-01 13:00:00
110,parc 1005,2025-06-01,14,9,0.0,15.0,0.0,0.0,45.0,False,False,2025-06-01 14:00:00
111,parc 1005,2025-06-01,15,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 15:00:00
112,parc 1005,2025-06-01,16,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 16:00:00
113,parc 1005,2025-06-01,17,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 17:00:00
114,parc 1005,2025-06-01,18,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 18:00:00
115,parc 1005,2025-06-01,19,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 19:00:00
116,parc 1005,2025-06-01,20,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 20:00:00
117,parc 1005,2025-06-01,21,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 21:00:00
118,parc 1005,2025-06-01,22,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 22:00:00
119,parc 1005,2025-06-01,23,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 23:00:00
120,parc 1009,2025-06-01,0,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 00:00:00
121,parc 1009,2025-06-01,1,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 01:00:00
122,parc 1009,2025-06-01,2,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 02:00:00
123,parc 1009,2025-06-01,3,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 03:00:00
124,parc 1009,2025-06-01,4,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 04:00:00
125,parc 1009,2025-06-01,5,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 05:00:00
126,parc 1009,2025-06-01,6,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 06:00:00
127,parc 1009,2025-06-01,7,10,0.0,35.0,0.0,0.0,25.0,False,False,2025-06-01 07:00:00
128,parc 1009,2025-06-01,8,10,0.0,40.0,0.0,0.0,20.0,False,False,2025-06-01 08:00:00
129,parc 1009,2025-06-01,9,10,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 09:00:00
130,parc 1009,2025-06-01,10,10,0.0,35.0,0.0,0.0,25.0,False,False,2025-06-01 10:00:00
131,parc 1009,2025-06-01,11,10,0.0,20.0,0.0,0.0,40.0,False,False,2025-06-01 11:00:00
132,parc 1009,2025-06-01,12,10,0.0,15.0,0.0,0.0,45.0,False,False,2025-06-01 12:00:00
133,parc 1009,2025-06-01,13,10,0.0,25.0,0.0,0.0,35.0,False,False,2025-06-01 13:00:00
134,parc 1009,2025-06-01,14,10,0.0,15.0,0.0,0.0,45.0,False,False,2025-06-01 14:00:00
135,parc 1009,2025-06-01,15,10,0.0,15.0,0.0,0.0,45.0,False,False,2025-06-01 15:00:00
136,parc 1009,2025-06-01,16,10,0.0,20.0,0.0,0.0,40.0,False,False,2025-06-01 16:00:00
137,parc 1009,2025-06-01,17,10,0.0,50.0,0.0,0.0,10.0,False,False,2025-06-01 17:00:00
138,parc 1009,2025-06-01,18,10,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 18:00:00
139,parc 1009,2025-06-01,19,10,0.0,40.0,0.0,0.0,20.0,False,False,2025-06-01 19:00:00
140,parc 1009,2025-06-01,20,10,0.0,45.0,0.0,0.0,15.0,False,False,2025-06-01 20:00:00
141,parc 1009,2025-06-01,21,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 21:00:00
142,parc 1009,2025-06-01,22,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 22:00:00
143,parc 1009,2025-06-01,23,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 23:00:00
144,parc 1012,2025-06-01,0,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 00:00:00
145,parc 1012,2025-06-01,1,8,0.0,50.0,0.0,0.0,10.0,False,False,2025-06-01 01:00:00
146,parc 1012,2025-06-01,2,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 02:00:00
147,parc 1012,2025-06-01,3,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 03:00:00
148,parc 1012,2025-06-01,4,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 04:00:00
149,parc 1012,2025-06-01,5,8,0.0,10.0,0.0,0.0,50.0,False,False,2025-06-01 05:00:00
150,parc 1012,2025-06-01,6,8,0.0,50.0,0.0,0.0,10.0,False,False,2025-06-01 06:00:00
151,parc 1012,2025-06-01,7,8,0.0,10.0,0.0,0.0,50.0,False,False,2025-06-01 07:00:00
152,parc 1012,2025-06-01,8,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 08:00:00
153,parc 1012,2025-06-01,9,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 09:00:00
154,parc 1012,2025-06-01,10,8,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 10:00:00
155,parc 1012,2025-06-01,11,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 11:00:00
156,parc 1012,2025-06-01,12,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 12:00:00
157,parc 1012,2025-06-01,13,8,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 13:00:00
158,parc 1012,2025-06-01,14,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 14:00:00
159,parc 1012,2025-06-01,15,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 15:00:00
160,parc 1012,2025-06-01,16,8,0.0,10.0,0.0,0.0,50.0,False,False,2025-06-01 16:00:00
161,parc 1012,2025-06-01,17,8,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 17:00:00
162,parc 1012,2025-06-01,18,8,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 18:00:00
163,parc 1012,2025-06-01,19,8,0.0,10.0,0.0,0.0,50.0,False,False,2025-06-01 19:00:00
164,parc 1012,2025-06-01,20,8,0.0,45.0,0.0,0.0,15.0,False,False,2025-06-01 20:00:00
165,parc 1012,2025-06-01,21,8,0.0,15.0,0.0,0.0,45.0,False,False,2025-06-01 21:00:00
166,parc 1012,2025-06-01,22,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 22:00:00
167,parc 1012,2025-06-01,23,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 23:00:00
168,parc 1013,2025-06-01,0,15,0.0,20.0,0.0,0.0,40.0,False,False,2025-06-01 00:00:00
169,parc 1013,2025-06-01,1,15,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 01:00:00
170,parc 1013,2025-06-01,2,15,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 02:00:00
171,parc 1013,2025-06-01,3,15,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 03:00:00
172,parc 1013,2025-06-01,4,15,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 04:00:00
173,parc 1013,2025-06-01,5,15,0.0,45.0,0.0,0.0,15.0,False,False,2025-06-01 05:00:00
174,parc 1013,2025-06-01,6,15,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 06:00:00
175,parc 1013,2025-06-01,7,15,0.0,5.0,0.0,0.0,55.0,False,False,2025-06-01 07:00:00
176,parc 1013,2025-06-01,8,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 08:00:00
177,parc 1013,2025-06-01,9,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 09:00:00
178,parc 1013,2025-06-01,10,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 10:00:00
179,parc 1013,2025-06-01,11,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 11:00:00
180,parc 1013,2025-06-01,12,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 12:00:00
181,parc 1013,2025-06-01,13,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 13:00:00
182,parc 1013,2025-06-01,14,15,0.0,0.0,10.0,5.0,45.0,False,False,2025-06-01 14:00:00
183,parc 1013,2025-06-01,15,15,0.0,0.0,15.0,10.0,35.0,False,True,2025-06-01 15:00:00
184,parc 1013,2025-06-01,16,15,0.0,0.0,0.0,5.0,55.0,False,False,2025-06-01 16:00:00
185,parc 1013,2025-06-01,17,15,0.0,0.0,10.0,0.0,50.0,False,False,2025-06-01 17:00:00
186,parc 1013,2025-06-01,18,15,0.0,0.0,5.0,5.0,50.0,False,False,2025-06-01 18:00:00
187,parc 1013,2025-06-01,19,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 19:00:00
188,parc 1013,2025-06-01,20,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 20:00:00
189,parc 1013,2025-06-01,21,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 21:00:00
190,parc 1013,2025-06-01,22,15,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 22:00:00
191,parc 1013,2025-06-01,23,15,0.0,35.0,0.0,0.0,25.0,False,False,2025-06-01 23:00:00
192,parc 1014,2025-06-01,0,17,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 00:00:00
193,parc 1014,2025-06-01,1,17,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 01:00:00
194,parc 1014,2025-06-01,2,17,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 02:00:00
195,parc 1014,2025-06-01,3,17,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 03:00:00
196,parc 1014,2025-06-01,4,17,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 04:00:00
197,parc 1014,2025-06-01,5,17,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 05:00:00
198,parc 1014,2025-06-01,6,17,0.0,15.0,0.0,0.0,45.0,False,False,2025-06-01 06:00:00
199,parc 1014,2025-06-01,7,17,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 07:00:00
200,parc 1014,2025-06-01,8,17,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 08:00:00
201,parc 1014,2025-06-01,9,17,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 09:00:00
202,parc 1014,2025-06-01,10,17,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 10:00:00
203,parc 1014,2025-06-01,11,17,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 11:00:00
204,parc 1014,2025-06-01,12,17,0.0,40.0,0.0,0.0,20.0,False,False,2025-06-01 12:00:00
205,parc 1014,2025-06-01,13,17,0.0,45.0,0.0,0.0,15.0,False,False,2025-06-01 13:00:00
206,parc 1014,2025-06-01,14,17,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 14:00:00
207,parc 1014,2025-06-01,15,17,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 15:00:00
208,parc 1014,2025-06-01,16,17,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 16:00:00
209,parc 1014,2025-06-01,17,17,0.0,25.0,0.0,0.0,35.0,False,False,2025-06-01 17:00:00
210,parc 1014,2025-06-01,18,17,0.0,20.0,0.0,0.0,40.0,False,False,2025-06-01 18:00:00
211,parc 1014,2025-06-01,19,17,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 19:00:00
212,parc 1014,2025-06-01,20,17,0.0,30.0,0.0,0.0,30.0,False,False,2025-06-01 20:00:00
213,parc 1014,2025-06-01,21,17,0.0,45.0,0.0,0.0,15.0,False,False,2025-06-01 21:00:00
214,parc 1014,2025-06-01,22,17,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 22:00:00
215,parc 1014,2025-06-01,23,17,0.0,50.0,0.0,0.0,10.0,False,False,2025-06-01 23:00:00
216,parc 1015,2025-06-01,0,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 00:00:00
217,parc 1015,2025-06-01,1,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 01:00:00
218,parc 1015,2025-06-01,2,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 02:00:00
219,parc 1015,2025-06-01,3,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 03:00:00
220,parc 1015,2025-06-01,4,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 04:00:00
221,parc 1015,2025-06-01,5,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 05:00:00
222,parc 1015,2025-06-01,6,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 06:00:00
223,parc 1015,2025-06-01,7,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 07:00:00
224,parc 1015,2025-06-01,8,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 08:00:00
225,parc 1015,2025-06-01,9,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 09:00:00
226,parc 1015,2025-06-01,10,6,0.0,5.0,10.0,15.0,30.0,False,True,2025-06-01 10:00:00
227,parc 1015,2025-06-01,11,6,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 11:00:00
228,parc 1015,2025-06-01,12,6,0.0,15.0,0.0,0.0,45.0,False,False,2025-06-01 12:00:00
229,parc 1015,2025-06-01,13,6,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 13:00:00
230,parc 1015,2025-06-01,14,6,0.0,0.0,10.0,0.0,50.0,False,False,2025-06-01 14:00:00
231,parc 1015,2025-06-01,15,6,0.0,0.0,5.0,5.0,50.0,False,False,2025-06-01 15:00:00
232,parc 1015,2025-06-01,16,6,0.0,0.0,0.0,0.0,60.0,False,False,2025-06-01 16:00:00
233,parc 1015,2025-06-01,17,6,0.0,15.0,0.0,0.0,45.0,False,False,2025-06-01 17:00:00
234,parc 1015,2025-06-01,18,6,0.0,10.0,0.0,0.0,50.0,False,False,2025-06-01 18:00:00
235,parc 1015,2025-06-01,19,6,0.0,50.0,0.0,0.0,10.0,False,False,2025-06-01 19:00:00
236,parc 1015,2025-06-01,20,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 20:00:00
237,parc 1015,2025-06-01,21,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 21:00:00
238,parc 1015,2025-06-01,22,6,0.0,50.0,0.0,0.0,10.0,False,False,2025-06-01 22:00:00
239,parc 1015,2025-06-01,23,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 23:00:00
240,parc 1016,2025-06-01,0,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 00:00:00
241,parc 1016,2025-06-01,1,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 01:00:00
242,parc 1016,2025-06-01,2,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 02:00:00
243,parc 1016,2025-06-01,3,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 03:00:00
244,parc 1016,2025-06-01,4,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 04:00:00
245,parc 1016,2025-06-01,5,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-06-01 05:00:00
246,parc 1016,2025-06-01,6,8,0.0,25.0,0.0,0.0,35.0,False,False,2025-06-01 06:00:00
247,parc 1016,2025-06-01,7,8,0.0,40.0,0.0,0.0,20.0,False,False,2025-06-01 07:00:00
