,parc_id,periode,periode_h,nb_pdc,hs,inactif,sature,surcharge,actif,sature_h,surcharge_h,periode_iso
48,parc 1003,2025-07-12,0,16,0.0,25.0,0.0,0.0,35.0,False,False,2025-07-12 00:00:00
49,parc 1003,2025-07-12,1,16,0.0,40.0,0.0,0.0,20.0,False,False,2025-07-12 01:00:00
50,parc 1003,2025-07-12,2,16,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 02:00:00
51,parc 1003,2025-07-12,3,16,0.0,40.0,0.0,0.0,20.0,False,False,2025-07-12 03:00:00
52,parc 1003,2025-07-12,4,16,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 04:00:00
53,parc 1003,2025-07-12,5,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 05:00:00
54,parc 1003,2025-07-12,6,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 06:00:00
55,parc 1003,2025-07-12,7,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 07:00:00
56,parc 1003,2025-07-12,8,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 08:00:00
57,parc 1003,2025-07-12,9,16,0.0,0.0,5.0,20.0,35.0,False,False,2025-07-12 09:00:00
58,parc 1003,2025-07-12,10,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 10:00:00
59,parc 1003,2025-07-12,11,16,0.0,0.0,0.0,25.0,35.0,False,False,2025-07-12 11:00:00
60,parc 1003,2025-07-12,12,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 12:00:00
61,parc 1003,2025-07-12,13,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 13:00:00
62,parc 1003,2025-07-12,14,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 14:00:00
63,parc 1003,2025-07-12,15,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 15:00:00
64,parc 1003,2025-07-12,16,16,0.0,5.0,0.0,0.0,55.0,False,False,2025-07-12 16:00:00
65,parc 1003,2025-07-12,17,16,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 17:00:00
66,parc 1003,2025-07-12,18,16,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 18:00:00
67,parc 1003,2025-07-12,19,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 19:00:00
68,parc 1003,2025-07-12,20,16,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 20:00:00
69,parc 1003,2025-07-12,21,16,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 21:00:00
70,parc 1003,2025-07-12,22,16,0.0,45.0,0.0,0.0,15.0,False,False,2025-07-12 22:00:00
71,parc 1003,2025-07-12,23,16,0.0,50.0,0.0,0.0,10.0,False,False,2025-07-12 23:00:00
72,parc 1004,2025-07-12,0,18,0.0,5.0,0.0,0.0,55.0,False,False,2025-07-12 00:00:00
73,parc 1004,2025-07-12,1,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 01:00:00
74,parc 1004,2025-07-12,2,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 02:00:00
75,parc 1004,2025-07-12,3,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 03:00:00
76,parc 1004,2025-07-12,4,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 04:00:00
77,parc 1004,2025-07-12,5,18,0.0,5.0,0.0,0.0,55.0,False,False,2025-07-12 05:00:00
78,parc 1004,2025-07-12,6,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 06:00:00
79,parc 1004,2025-07-12,7,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 07:00:00
80,parc 1004,2025-07-12,8,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 08:00:00
81,parc 1004,2025-07-12,9,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 09:00:00
82,parc 1004,2025-07-12,10,18,0.0,0.0,0.0,5.0,55.0,False,False,2025-07-12 10:00:00
83,parc 1004,2025-07-12,11,18,0.0,0.0,0.0,10.0,50.0,False,False,2025-07-12 11:00:00
84,parc 1004,2025-07-12,12,18,0.0,0.0,5.0,0.0,55.0,False,False,2025-07-12 12:00:00
85,parc 1004,2025-07-12,13,18,0.0,0.0,5.0,25.0,30.0,False,False,2025-07-12 13:00:00
86,parc 1004,2025-07-12,14,18,0.0,0.0,15.0,20.0,25.0,False,True,2025-07-12 14:00:00
87,parc 1004,2025-07-12,15,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 15:00:00
88,parc 1004,2025-07-12,16,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 16:00:00
89,parc 1004,2025-07-12,17,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 17:00:00
90,parc 1004,2025-07-12,18,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 18:00:00
91,parc 1004,2025-07-12,19,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 19:00:00
92,parc 1004,2025-07-12,20,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 20:00:00
93,parc 1004,2025-07-12,21,18,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 21:00:00
94,parc 1004,2025-07-12,22,18,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 22:00:00
95,parc 1004,2025-07-12,23,18,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 23:00:00
96,parc 1005,2025-07-12,0,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 00:00:00
97,parc 1005,2025-07-12,1,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 01:00:00
98,parc 1005,2025-07-12,2,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 02:00:00
99,parc 1005,2025-07-12,3,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 03:00:00
100,parc 1005,2025-07-12,4,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 04:00:00
101,parc 1005,2025-07-12,5,8,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 05:00:00
102,parc 1005,2025-07-12,6,8,0.0,45.0,0.0,0.0,15.0,False,False,2025-07-12 06:00:00
103,parc 1005,2025-07-12,7,8,0.0,15.0,0.0,0.0,45.0,False,False,2025-07-12 07:00:00
104,parc 1005,2025-07-12,8,8,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 08:00:00
105,parc 1005,2025-07-12,9,8,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 09:00:00
106,parc 1005,2025-07-12,10,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 10:00:00
107,parc 1005,2025-07-12,11,8,0.0,0.0,0.0,5.0,55.0,False,False,2025-07-12 11:00:00
108,parc 1005,2025-07-12,12,8,0.0,0.0,0.0,10.0,50.0,False,False,2025-07-12 12:00:00
109,parc 1005,2025-07-12,13,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 13:00:00
110,parc 1005,2025-07-12,14,8,0.0,0.0,5.0,5.0,50.0,False,False,2025-07-12 14:00:00
111,parc 1005,2025-07-12,15,8,0.0,25.0,0.0,0.0,35.0,False,False,2025-07-12 15:00:00
112,parc 1005,2025-07-12,16,8,0.0,15.0,0.0,0.0,45.0,False,False,2025-07-12 16:00:00
113,parc 1005,2025-07-12,17,8,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 17:00:00
114,parc 1005,2025-07-12,18,8,0.0,55.0,0.0,0.0,5.0,False,False,2025-07-12 18:00:00
115,parc 1005,2025-07-12,19,8,0.0,50.0,0.0,0.0,10.0,False,False,2025-07-12 19:00:00
116,parc 1005,2025-07-12,20,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 20:00:00
117,parc 1005,2025-07-12,21,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 21:00:00
118,parc 1005,2025-07-12,22,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 22:00:00
119,parc 1005,2025-07-12,23,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 23:00:00
120,parc 1008,2025-07-12,0,14,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 00:00:00
121,parc 1008,2025-07-12,1,14,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 01:00:00
122,parc 1008,2025-07-12,2,14,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 02:00:00
123,parc 1008,2025-07-12,3,14,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 03:00:00
124,parc 1008,2025-07-12,4,14,0.0,35.0,0.0,0.0,25.0,False,False,2025-07-12 04:00:00
125,parc 1008,2025-07-12,5,14,0.0,35.0,0.0,0.0,25.0,False,False,2025-07-12 05:00:00
126,parc 1008,2025-07-12,6,14,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 06:00:00
127,parc 1008,2025-07-12,7,14,0.0,5.0,0.0,0.0,55.0,False,False,2025-07-12 07:00:00
128,parc 1008,2025-07-12,8,14,0.0,5.0,0.0,0.0,55.0,False,False,2025-07-12 08:00:00
129,parc 1008,2025-07-12,9,14,0.0,5.0,0.0,0.0,55.0,False,False,2025-07-12 09:00:00
130,parc 1008,2025-07-12,10,14,0.0,20.0,0.0,0.0,40.0,False,False,2025-07-12 10:00:00
131,parc 1008,2025-07-12,11,14,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 11:00:00
132,parc 1008,2025-07-12,12,14,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 12:00:00
133,parc 1008,2025-07-12,13,14,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 13:00:00
134,parc 1008,2025-07-12,14,14,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 14:00:00
135,parc 1008,2025-07-12,15,14,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 15:00:00
136,parc 1008,2025-07-12,16,14,0.0,5.0,0.0,0.0,55.0,False,False,2025-07-12 16:00:00
137,parc 1008,2025-07-12,17,14,0.0,40.0,0.0,0.0,20.0,False,False,2025-07-12 17:00:00
138,parc 1008,2025-07-12,18,14,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 18:00:00
139,parc 1008,2025-07-12,19,14,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 19:00:00
140,parc 1008,2025-07-12,20,14,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 20:00:00
141,parc 1008,2025-07-12,21,14,0.0,50.0,0.0,0.0,10.0,False,False,2025-07-12 21:00:00
142,parc 1008,2025-07-12,22,14,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 22:00:00
143,parc 1008,2025-07-12,23,14,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 23:00:00
144,parc 1009,2025-07-12,0,10,0.0,50.0,0.0,0.0,10.0,False,False,2025-07-12 00:00:00
145,parc 1009,2025-07-12,1,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 01:00:00
146,parc 1009,2025-07-12,2,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 02:00:00
147,parc 1009,2025-07-12,3,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 03:00:00
148,parc 1009,2025-07-12,4,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 04:00:00
149,parc 1009,2025-07-12,5,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 05:00:00
150,parc 1009,2025-07-12,6,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 06:00:00
151,parc 1009,2025-07-12,7,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 07:00:00
152,parc 1009,2025-07-12,8,10,0.0,35.0,0.0,0.0,25.0,False,False,2025-07-12 08:00:00
153,parc 1009,2025-07-12,9,10,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 09:00:00
154,parc 1009,2025-07-12,10,10,0.0,25.0,0.0,0.0,35.0,False,False,2025-07-12 10:00:00
155,parc 1009,2025-07-12,11,10,0.0,20.0,0.0,0.0,40.0,False,False,2025-07-12 11:00:00
156,parc 1009,2025-07-12,12,10,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 12:00:00
157,parc 1009,2025-07-12,13,10,0.0,15.0,0.0,0.0,45.0,False,False,2025-07-12 13:00:00
158,parc 1009,2025-07-12,14,10,0.0,5.0,0.0,0.0,55.0,False,False,2025-07-12 14:00:00
159,parc 1009,2025-07-12,15,10,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 15:00:00
160,parc 1009,2025-07-12,16,10,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 16:00:00
161,parc 1009,2025-07-12,17,10,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 17:00:00
162,parc 1009,2025-07-12,18,10,0.0,25.0,0.0,0.0,35.0,False,False,2025-07-12 18:00:00
163,parc 1009,2025-07-12,19,10,0.0,55.0,0.0,0.0,5.0,False,False,2025-07-12 19:00:00
164,parc 1009,2025-07-12,20,10,0.0,20.0,0.0,0.0,40.0,False,False,2025-07-12 20:00:00
165,parc 1009,2025-07-12,21,10,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 21:00:00
166,parc 1009,2025-07-12,22,10,0.0,45.0,0.0,0.0,15.0,False,False,2025-07-12 22:00:00
167,parc 1009,2025-07-12,23,10,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 23:00:00
168,parc 1010,2025-07-12,0,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 00:00:00
169,parc 1010,2025-07-12,1,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 01:00:00
170,parc 1010,2025-07-12,2,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 02:00:00
171,parc 1010,2025-07-12,3,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 03:00:00
172,parc 1010,2025-07-12,4,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 04:00:00
173,parc 1010,2025-07-12,5,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 05:00:00
174,parc 1010,2025-07-12,6,8,0.0,40.0,0.0,0.0,20.0,False,False,2025-07-12 06:00:00
175,parc 1010,2025-07-12,7,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 07:00:00
176,parc 1010,2025-07-12,8,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 08:00:00
177,parc 1010,2025-07-12,9,8,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 09:00:00
178,parc 1010,2025-07-12,10,8,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 10:00:00
179,parc 1010,2025-07-12,11,8,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 11:00:00
180,parc 1010,2025-07-12,12,8,0.0,35.0,0.0,0.0,25.0,False,False,2025-07-12 12:00:00
181,parc 1010,2025-07-12,13,8,0.0,40.0,0.0,0.0,20.0,False,False,2025-07-12 13:00:00
182,parc 1010,2025-07-12,14,8,0.0,15.0,0.0,0.0,45.0,False,False,2025-07-12 14:00:00
183,parc 1010,2025-07-12,15,8,0.0,15.0,0.0,0.0,45.0,False,False,2025-07-12 15:00:00
184,parc 1010,2025-07-12,16,8,0.0,5.0,0.0,0.0,55.0,False,False,2025-07-12 16:00:00
185,parc 1010,2025-07-12,17,8,0.0,35.0,0.0,0.0,25.0,False,False,2025-07-12 17:00:00
186,parc 1010,2025-07-12,18,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 18:00:00
187,parc 1010,2025-07-12,19,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 19:00:00
188,parc 1010,2025-07-12,20,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 20:00:00
189,parc 1010,2025-07-12,21,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 21:00:00
190,parc 1010,2025-07-12,22,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 22:00:00
191,parc 1010,2025-07-12,23,8,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 23:00:00
192,parc 1011,2025-07-12,0,15,0.0,25.0,0.0,0.0,35.0,False,False,2025-07-12 00:00:00
193,parc 1011,2025-07-12,1,15,0.0,40.0,0.0,0.0,20.0,False,False,2025-07-12 01:00:00
194,parc 1011,2025-07-12,2,15,0.0,45.0,0.0,0.0,15.0,False,False,2025-07-12 02:00:00
195,parc 1011,2025-07-12,3,15,0.0,25.0,0.0,0.0,35.0,False,False,2025-07-12 03:00:00
196,parc 1011,2025-07-12,4,15,0.0,55.0,0.0,0.0,5.0,False,False,2025-07-12 04:00:00
197,parc 1011,2025-07-12,5,15,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 05:00:00
198,parc 1011,2025-07-12,6,15,0.0,40.0,0.0,0.0,20.0,False,False,2025-07-12 06:00:00
199,parc 1011,2025-07-12,7,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 07:00:00
200,parc 1011,2025-07-12,8,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 08:00:00
201,parc 1011,2025-07-12,9,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 09:00:00
202,parc 1011,2025-07-12,10,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 10:00:00
203,parc 1011,2025-07-12,11,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 11:00:00
204,parc 1011,2025-07-12,12,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 12:00:00
205,parc 1011,2025-07-12,13,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 13:00:00
206,parc 1011,2025-07-12,14,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 14:00:00
207,parc 1011,2025-07-12,15,15,0.0,25.0,0.0,0.0,35.0,False,False,2025-07-12 15:00:00
208,parc 1011,2025-07-12,16,15,0.0,15.0,0.0,0.0,45.0,False,False,2025-07-12 16:00:00
209,parc 1011,2025-07-12,17,15,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 17:00:00
210,parc 1011,2025-07-12,18,15,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 18:00:00
211,parc 1011,2025-07-12,19,15,0.0,20.0,0.0,0.0,40.0,False,False,2025-07-12 19:00:00
212,parc 1011,2025-07-12,20,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 20:00:00
213,parc 1011,2025-07-12,21,15,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 21:00:00
214,parc 1011,2025-07-12,22,15,0.0,20.0,0.0,0.0,40.0,False,False,2025-07-12 22:00:00
215,parc 1011,2025-07-12,23,15,0.0,10.0,0.0,0.0,50.0,False,False,2025-07-12 23:00:00
216,parc 1012,2025-07-12,0,6,0.0,50.0,0.0,0.0,10.0,False,False,2025-07-12 00:00:00
217,parc 1012,2025-07-12,1,6,0.0,50.0,0.0,0.0,10.0,False,False,2025-07-12 01:00:00
218,parc 1012,2025-07-12,2,6,0.0,50.0,0.0,0.0,10.0,False,False,2025-07-12 02:00:00
219,parc 1012,2025-07-12,3,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 03:00:00
220,parc 1012,2025-07-12,4,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 04:00:00
221,parc 1012,2025-07-12,5,6,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 05:00:00
222,parc 1012,2025-07-12,6,6,0.0,40.0,0.0,0.0,20.0,False,False,2025-07-12 06:00:00
223,parc 1012,2025-07-12,7,6,0.0,15.0,0.0,0.0,45.0,False,False,2025-07-12 07:00:00
224,parc 1012,2025-07-12,8,6,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 08:00:00
225,parc 1012,2025-07-12,9,6,0.0,0.0,0.0,10.0,50.0,False,False,2025-07-12 09:00:00
226,parc 1012,2025-07-12,10,6,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 10:00:00
227,parc 1012,2025-07-12,11,6,0.0,5.0,0.0,0.0,55.0,False,False,2025-07-12 11:00:00
228,parc 1012,2025-07-12,12,6,0.0,5.0,0.0,0.0,55.0,False,False,2025-07-12 12:00:00
229,parc 1012,2025-07-12,13,6,0.0,5.0,0.0,10.0,45.0,False,False,2025-07-12 13:00:00
230,parc 1012,2025-07-12,14,6,0.0,20.0,0.0,5.0,35.0,False,False,2025-07-12 14:00:00
231,parc 1012,2025-07-12,15,6,0.0,15.0,0.0,0.0,45.0,False,False,2025-07-12 15:00:00
232,parc 1012,2025-07-12,16,6,0.0,25.0,0.0,0.0,35.0,False,False,2025-07-12 16:00:00
233,parc 1012,2025-07-12,17,6,0.0,15.0,0.0,0.0,45.0,False,False,2025-07-12 17:00:00
234,parc 1012,2025-07-12,18,6,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 18:00:00
235,parc 1012,2025-07-12,19,6,0.0,35.0,0.0,0.0,25.0,False,False,2025-07-12 19:00:00
236,parc 1012,2025-07-12,20,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 20:00:00
237,parc 1012,2025-07-12,21,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-07-12 21:00:00
238,parc 1012,2025-07-12,22,6,0.0,40.0,0.0,0.0,20.0,False,False,2025-07-12 22:00:00
239,parc 1012,2025-07-12,23,6,0.0,40.0,0.0,0.0,20.0,False,False,2025-07-12 23:00:00
240,parc 1013,2025-07-12,0,16,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 00:00:00
241,parc 1013,2025-07-12,1,16,0.0,35.0,0.0,0.0,25.0,False,False,2025-07-12 01:00:00
242,parc 1013,2025-07-12,2,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 02:00:00
243,parc 1013,2025-07-12,3,16,0.0,30.0,0.0,0.0,30.0,False,False,2025-07-12 03:00:00
244,parc 1013,2025-07-12,4,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 04:00:00
245,parc 1013,2025-07-12,5,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 05:00:00
246,parc 1013,2025-07-12,6,16,0.0,0.0,0.0,0.0,60.0,False,False,2025-07-12 06:00:00
