,p_cum,id_station_itinerance,p_max,node_id,core,parc_nature,parc_id
2003,2100.0,FRIOYP19330VASQDRC,350.0,7639,True,aire de service,parc 1121
2004,22.08,FRLMSP89605880,22.08,7646,False,aire de service,parc 1118
2005,2472.0,FRVIAP101112,300.0,7651,True,aire de service,parc 926
2006,3672.0,FRVIAP101115,300.0,7652,False,aire de service,parc 880
2007,1543.0,FRIOYPL63LMMY4ACM,350.0,7692,False,aire de service,parc 812
2008,3684.58,FRLMSP89369692,300.0,7701,True,aire de service,parc 1135
2009,1000.0,FRVIAP111103,400.0,7715,True,aire de service,parc 879
2010,4044.0,FRELCPAAGART,300.0,7784,True,aire de service,parc 813
2011,2243.0,FRIOYP5EELOF0NJFMV,350.0,7788,True,aire de service,parc 1004
2012,3169.16,FRLMSP89880004,300.0,7809,False,aire de service,parc 835
2013,843.0,FRIOYP46GLUPAHZOOA,350.0,7845,True,aire de service,parc 1050
2014,1000.0,FRVIAP111104,400.0,7853,True,aire de service,parc 934
2015,2100.0,FRIOYP29RC31L04FHY,350.0,7871,True,aire de service,parc 1053
2016,600.0,FRALLEGO800024,300.0,7878,False,aire de service,parc 838
2017,1543.0,FRIOYP2CJBA76EYZEK,350.0,7887,True,aire de service,parc 888
2018,2184.58,FRLMSP89369722,300.0,7926,False,aire de service,parc 1100
2019,600.0,FRALLEGO800022,300.0,7934,False,aire de service,parc 838
2020,3684.58,FRLMSP89369690,300.0,7938,True,aire de service,parc 976
2021,50.0,FRALLP436EKVKBAANV,50.0,7956,True,aire de service,parc 832
2022,600.0,FRALLEGO800001,300.0,7974,False,aire de service,parc 1232
2023,1543.0,FRIOYPNGX7GC02EPQ,350.0,7992,False,aire de service,parc 1138
2024,2485.0,FRVIAP101105,300.0,8000,True,aire de service,parc 1034
2025,2784.5,FRVIAP102103,300.0,8020,True,aire de service,parc 1064
2026,2184.58,FRLMSP89369820,300.0,8041,False,aire de service,parc 912
2027,1543.0,FRIOYP64CHC1MVN0NB,350.0,8046,True,aire de service,parc 972
2028,1543.0,FRIOYP1JIL9U6OTM8Y,350.0,8070,True,aire de service,parc 933
2029,1543.0,FRIOYP5GSK4S4526XX,350.0,8086,True,aire de service,parc 865
2030,3144.0,FRVIAP104109,300.0,8139,False,aire de service,parc 835
2031,1543.0,FRIOYP1EGUU5TIUGFE,350.0,8141,True,aire de service,parc 1028
2032,1543.0,FRIOYP2B5KOWL5KRKJ,350.0,8143,True,aire de service,parc 1021
2033,1543.0,FRIOYP3AHWLKZBE1XE,350.0,8158,False,aire de service,parc 964
2034,2250.82,FRLMSP89369702,300.0,8164,True,aire de service,parc 971
2035,5886.0,FRIOYP1TG7J0ZCB3NL,350.0,8168,False,aire de service,parc 837
2036,5886.0,FRIOYPYX0STYVUU8B,350.0,8173,True,aire de service,parc 999
2037,4738.5,FRVIAP103109,300.0,8211,False,aire de service,parc 815
2038,350.0,FRIOYP1012,350.0,8240,True,aire de service,parc 1053
2039,2472.0,FRVIAP101110,300.0,8244,True,aire de service,parc 1040
2040,4872.0,FRVIAP101111,300.0,8246,False,aire de service,parc 1145
2041,20.0,FRALLEGO9123429,20.0,8262,False,aire de service,parc 1128
2042,143.0,FRIOYP5ZFAUBL6WARV,50.0,8263,False,aire de service,parc 1160
2043,3276.0,FRVIAP104113,300.0,8264,False,aire de service,parc 1005
2044,2064.0,FRVIAP104106,300.0,8270,False,aire de service,parc 1000
2045,1543.0,FRIOYP3U6QWBVB6K1I,350.0,8274,False,aire de service,parc 1077
2046,2784.5,FRVIAP102104,300.0,8301,True,aire de service,parc 921
2047,3072.0,FRVIAP101103,300.0,8307,False,aire de service,parc 1059
2048,4343.0,FRIOYP58EBNY9I29MO,350.0,8308,False,aire de service,parc 855
2049,2184.58,FRLMSP89370715,300.0,8327,False,aire de service,parc 1078
2050,6732.0,FRATLPFR00308,300.0,8332,False,aire de service,parc 980
2051,600.0,FRALLEGO800043,300.0,8341,True,aire de service,parc 832
2052,2543.0,FRIOYP2ALP9S41MZ3R,400.0,8345,True,aire de service,parc 1004
2053,1893.0,FRIOYP4KVTW3GTSI5M,350.0,8351,False,aire de service,parc 851
2054,1543.0,FRIOYP5KJ24W3HYG2I,350.0,8352,False,aire de service,parc 841
2055,2243.0,FRIOYPV9EJGHL8VBB,350.0,8353,True,aire de service,parc 1013
2056,66.0,FRIOYP7I82GK5F8LIV,22.0,8386,False,aire de service,parc 829
2057,2484.58,FRLMSP89369693,300.0,8409,True,aire de service,parc 1040
2058,2784.58,FRLMSP89369819,300.0,8421,True,aire de service,parc 921
2059,2243.0,FRIOYP51CPSJI2Y2NR,350.0,8426,False,aire de service,parc 975
2060,2243.0,FRIOYP1PDUJ07JSTUL,350.0,8440,True,aire de service,parc 1146
2061,2243.0,FRIOYP2R2OTQSKFTHE,350.0,8455,False,aire de service,parc 1193
2062,5244.0,FRELCPAAARZN,300.0,8477,True,aire de service,parc 1106
2063,1866.24,FRLMSP89369705,300.0,8487,False,aire de service,parc 947
2064,3086.0,FRIOYP8OETBL0R4DD1,350.0,8494,False,aire de service,parc 1045
2065,2100.0,FRIOYP4WAIUXWAK7Z2,350.0,8526,True,aire de service,parc 1004
2066,600.0,FRALLEGO800013,300.0,8530,False,aire de service,parc 1090
2067,2250.5,FRVIAP103108,300.0,8560,True,aire de service,parc 1263
2068,2784.58,FRLMSP89370719,300.0,8571,True,aire de service,parc 1288
2069,2250.5,FRVIAP103103,300.0,8576,False,aire de service,parc 885
2070,2484.58,FRLMSP89369695,300.0,8616,True,aire de service,parc 926
2071,4488.0,FRVIAP104102,300.0,8627,True,aire de service,parc 1110
2072,4044.0,FRELCPAAMZT,300.0,8639,False,aire de service,parc 978
2073,4584.58,FRLMSP89369824,300.0,8654,True,aire de service,parc 1290
2074,2250.82,FRLMSP89369707,300.0,8659,True,aire de service,parc 1126
2075,1000.0,FRVIAP111102,400.0,8663,True,aire de service,parc 889
2076,143.0,FRIOYP6NWK2T5BWISL,50.0,8685,False,aire de service,parc 1275
2077,20.0,FRALLEGO9432129,20.0,8708,False,aire de service,parc 1128
2078,2250.82,FRLMSP89370721,300.0,8722,True,aire de service,parc 1073
2079,1543.0,FRIOYPGPIB4CK3ID4,350.0,8730,True,aire de service,parc 1023
2080,44.0,FRALLEGO800501,22.0,8744,True,aire de service,parc 811
2081,1543.0,FRIOYP7YEKPZ3H4766,350.0,8748,True,aire de service,parc 1104
2082,1686.0,FRIOYP3MWGNOGFXVJL,350.0,8752,False,aire de service,parc 843
2083,2243.0,FRIOYP5YL2VTUAPUN5,350.0,8756,True,aire de service,parc 1041
2084,2250.82,FRLMSP89369716,300.0,8763,True,aire de service,parc 1015
2085,600.0,FRALLEGO800002,300.0,8784,False,aire de service,parc 1232
2086,5952.0,FRIOYP2C3W11DJ9AC3,350.0,8801,False,aire de service,parc 1014
2087,1543.0,FRIOYP89UNUL173QKS,350.0,8814,True,aire de service,parc 859
2088,3084.58,FRLMSP89369682,300.0,8841,False,aire de service,parc 1059
2089,3084.58,FRLMSP89365085,300.0,8844,False,aire de service,parc 1059
2090,2484.58,FRLMSP89369688,300.0,8866,False,aire de service,parc 1085
2091,3684.58,FRLMSP89365081,300.0,8867,True,aire de service,parc 889
2092,1543.0,FRIOYP48MF0BVRYXJ1,350.0,8878,True,aire de service,parc 998
2093,1543.0,FRIOYP4GASMF3QMXF7,350.0,8898,True,aire de service,parc 1020
2094,1543.0,FRIOYP3PWQK6G1OGF5,350.0,8906,True,aire de service,parc 1083
2095,2250.5,FRVIAP103110,300.0,8927,False,aire de service,parc 1047
2096,2184.58,FRLMSP89369822,300.0,8929,False,aire de service,parc 903
2097,1893.0,FRIOYP46E82ZE5F4Y5,350.0,8955,False,aire de service,parc 1092
2098,6010.0,FRATLPFR00310,300.0,8982,True,aire de service,parc 987
2099,1543.0,FRIOYP3OQB53TYFAU4,350.0,8987,True,aire de service,parc 877
2100,1400.0,FRIOYP7119M891790Z,350.0,8989,False,aire de service,parc 1160
2101,650.0,FRALLEGO800011,300.0,8998,False,aire de service,parc 1090
2102,1543.0,FRIOYP63YWSF0ZAYNO,350.0,9002,True,aire de service,parc 913
2103,1006.66,FRLMSP89369719,300.0,9022,False,aire de service,parc 857
2104,2343.0,FRIOYP5LVU81C7M3NL,350.0,9067,True,aire de service,parc 929
2105,3086.0,FRIOYP797DKDESS05T,350.0,9096,False,aire de service,parc 828
2106,2844.0,FRELCPAAGIR,300.0,9100,False,aire de service,parc 1264
2107,4044.0,FRELCPAAGARB,300.0,9101,True,aire de service,parc 813
2108,2249.0,FRVIAP103107,300.0,9107,False,aire de service,parc 1132
2109,2250.5,FRVIAP103101,300.0,9135,True,aire de service,parc 1143
2110,2184.58,FRLMSP89370712,300.0,9143,True,aire de service,parc 1067
2111,44.0,FRALLEGO800500,22.0,9144,False,aire de service,parc 838
2112,2243.0,FRIOYP3OW0QRYLCE9H,350.0,9160,False,aire de service,parc 1123
2113,4343.0,FRIOYP60ZGJ5PXP41A,350.0,9190,False,aire de service,parc 1253
2114,2243.0,FRIOYP4SMMQ0YINA2O,350.0,9211,False,aire de service,parc 1302
2115,1543.0,FRIOYP2G39E4KBTVXS,350.0,9267,True,aire de service,parc 1051
2116,600.0,FRALLEGO800033,300.0,9274,True,aire de service,parc 811
2117,1543.0,FRIOYP7QK0CUJGBI2S,350.0,9285,True,aire de service,parc 984
2118,1543.0,FRIOYP7SVOIPJ89LUA,350.0,9321,True,aire de service,parc 1028
2119,1543.0,FRIOYP6RKGZ1UFPJKV,350.0,9324,False,aire de service,parc 887
2120,3000.0,FRTSLP17909,250.0,3547,False,aire de service,parc 975
2121,900.0,FRTSLP1749,150.0,3565,True,aire de service,parc 1142
2122,3000.0,FRTSLP16456,250.0,3648,True,aire de service,parc 861
2123,1500.0,FRTSLP3318,150.0,3667,False,aire de service,parc 842
2124,500.0,FRTSLP1734,125.0,3716,True,aire de service,parc 1244
2125,900.0,FRTSLP1750,150.0,3750,True,aire de service,parc 956
2126,1200.0,FRTSLP3045,150.0,3814,False,aire de service,parc 899
2127,3000.0,FRTSLP11605,250.0,3896,True,aire de service,parc 1125
2128,3000.0,FRTSLP11606,250.0,3913,True,aire de service,parc 943
2129,2250.0,FRTSLP7320,250.0,4029,False,aire de service,parc 836
2130,3000.0,FRTSLP11417,250.0,4465,True,aire de service,parc 1023
2131,1500.0,FRTSLP5670,150.0,4510,True,aire de service,parc 1013
2132,3000.0,FRTSLP21027,250.0,4598,False,aire de service,parc 935
2133,900.0,FRTSLP2987,150.0,4609,False,aire de service,parc 1059
2134,5000.0,FRTSLP1720,250.0,4626,False,aire de service,parc 1302
2135,900.0,FRTSLP2986,150.0,4665,False,aire de service,parc 1059
2136,4000.0,FRTSLP29498,250.0,4690,True,aire de service,parc 950
2137,1500.0,FRTSLP5671,150.0,4743,True,aire de service,parc 998
2138,1500.0,FRTSLP3319,150.0,4785,False,aire de service,parc 769
2139,1200.0,FRTSLP1744,150.0,4818,False,aire de service,parc 1260
