,id_station_itinerance,periode,periode_h,nb_pdc,hs,inactif,sature,surcharge,actif,sature_h,surcharge_h,periode_iso
44,FRALLPGO000026,2025-05-28,20,1,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 20:00:00
45,FRALLPGO000026,2025-05-28,21,1,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 21:00:00
46,FRALLPGO000026,2025-05-28,22,1,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 22:00:00
47,FRALLPGO000026,2025-05-28,23,1,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 23:00:00
48,FRATLPBLOI0001,2025-05-28,0,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 00:00:00
49,FRATLPBLOI0001,2025-05-28,1,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 01:00:00
50,FRATLPBLOI0001,2025-05-28,2,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 02:00:00
51,FRATLPBLOI0001,2025-05-28,3,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 03:00:00
52,FRATLPBLOI0001,2025-05-28,4,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 04:00:00
53,FRATLPBLOI0001,2025-05-28,5,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 05:00:00
54,FRATLPBLOI0001,2025-05-28,6,6,0.0,35.0,0.0,0.0,25.0,False,False,2025-05-28 06:00:00
55,FRATLPBLOI0001,2025-05-28,7,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 07:00:00
56,FRATLPBLOI0001,2025-05-28,8,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 08:00:00
57,FRATLPBLOI0001,2025-05-28,9,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 09:00:00
58,FRATLPBLOI0001,2025-05-28,10,6,0.0,45.0,0.0,0.0,15.0,False,False,2025-05-28 10:00:00
59,FRATLPBLOI0001,2025-05-28,11,6,0.0,0.0,0.0,0.0,60.0,False,False,2025-05-28 11:00:00
60,FRATLPBLOI0001,2025-05-28,12,6,0.0,35.0,0.0,0.0,25.0,False,False,2025-05-28 12:00:00
61,FRATLPBLOI0001,2025-05-28,13,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 13:00:00
62,FRATLPBLOI0001,2025-05-28,14,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 14:00:00
63,FRATLPBLOI0001,2025-05-28,15,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 15:00:00
64,FRATLPBLOI0001,2025-05-28,16,6,0.0,45.0,0.0,0.0,15.0,False,False,2025-05-28 16:00:00
65,FRATLPBLOI0001,2025-05-28,17,6,0.0,35.0,0.0,0.0,25.0,False,False,2025-05-28 17:00:00
66,FRATLPBLOI0001,2025-05-28,18,6,0.0,10.0,0.0,0.0,50.0,False,False,2025-05-28 18:00:00
67,FRATLPBLOI0001,2025-05-28,19,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 19:00:00
68,FRATLPBLOI0001,2025-05-28,20,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 20:00:00
69,FRATLPBLOI0001,2025-05-28,21,6,0.0,5.0,0.0,0.0,55.0,False,False,2025-05-28 21:00:00
70,FRATLPBLOI0001,2025-05-28,22,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 22:00:00
71,FRATLPBLOI0001,2025-05-28,23,6,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 23:00:00
72,FRATLPCAPU1381,2025-05-28,0,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 00:00:00
73,FRATLPCAPU1381,2025-05-28,1,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 01:00:00
74,FRATLPCAPU1381,2025-05-28,2,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 02:00:00
75,FRATLPCAPU1381,2025-05-28,3,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 03:00:00
76,FRATLPCAPU1381,2025-05-28,4,5,0.0,10.0,0.0,0.0,50.0,False,False,2025-05-28 04:00:00
77,FRATLPCAPU1381,2025-05-28,5,5,0.0,25.0,0.0,0.0,35.0,False,False,2025-05-28 05:00:00
78,FRATLPCAPU1381,2025-05-28,6,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 06:00:00
79,FRATLPCAPU1381,2025-05-28,7,5,0.0,50.0,0.0,0.0,10.0,False,False,2025-05-28 07:00:00
80,FRATLPCAPU1381,2025-05-28,8,5,0.0,55.0,0.0,0.0,5.0,False,False,2025-05-28 08:00:00
81,FRATLPCAPU1381,2025-05-28,9,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 09:00:00
82,FRATLPCAPU1381,2025-05-28,10,5,0.0,50.0,0.0,0.0,10.0,False,False,2025-05-28 10:00:00
83,FRATLPCAPU1381,2025-05-28,11,5,0.0,45.0,0.0,0.0,15.0,False,False,2025-05-28 11:00:00
84,FRATLPCAPU1381,2025-05-28,12,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 12:00:00
85,FRATLPCAPU1381,2025-05-28,13,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 13:00:00
86,FRATLPCAPU1381,2025-05-28,14,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 14:00:00
87,FRATLPCAPU1381,2025-05-28,15,5,0.0,30.0,0.0,0.0,30.0,False,False,2025-05-28 15:00:00
88,FRATLPCAPU1381,2025-05-28,16,5,0.0,35.0,0.0,0.0,25.0,False,False,2025-05-28 16:00:00
89,FRATLPCAPU1381,2025-05-28,17,5,0.0,50.0,0.0,0.0,10.0,False,False,2025-05-28 17:00:00
90,FRATLPCAPU1381,2025-05-28,18,5,0.0,25.0,0.0,0.0,35.0,False,False,2025-05-28 18:00:00
91,FRATLPCAPU1381,2025-05-28,19,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 19:00:00
92,FRATLPCAPU1381,2025-05-28,20,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 20:00:00
93,FRATLPCAPU1381,2025-05-28,21,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 21:00:00
94,FRATLPCAPU1381,2025-05-28,22,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 22:00:00
95,FRATLPCAPU1381,2025-05-28,23,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 23:00:00
96,FRATLPCHAN1501,2025-05-28,0,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 00:00:00
97,FRATLPCHAN1501,2025-05-28,1,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 01:00:00
98,FRATLPCHAN1501,2025-05-28,2,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 02:00:00
99,FRATLPCHAN1501,2025-05-28,3,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 03:00:00
100,FRATLPCHAN1501,2025-05-28,4,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 04:00:00
101,FRATLPCHAN1501,2025-05-28,5,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 05:00:00
102,FRATLPCHAN1501,2025-05-28,6,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 06:00:00
103,FRATLPCHAN1501,2025-05-28,7,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 07:00:00
104,FRATLPCHAN1501,2025-05-28,8,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 08:00:00
105,FRATLPCHAN1501,2025-05-28,9,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 09:00:00
106,FRATLPCHAN1501,2025-05-28,10,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 10:00:00
107,FRATLPCHAN1501,2025-05-28,11,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 11:00:00
108,FRATLPCHAN1501,2025-05-28,12,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 12:00:00
109,FRATLPCHAN1501,2025-05-28,13,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 13:00:00
110,FRATLPCHAN1501,2025-05-28,14,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 14:00:00
111,FRATLPCHAN1501,2025-05-28,15,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 15:00:00
112,FRATLPCHAN1501,2025-05-28,16,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 16:00:00
113,FRATLPCHAN1501,2025-05-28,17,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 17:00:00
114,FRATLPCHAN1501,2025-05-28,18,5,0.0,5.0,0.0,0.0,55.0,False,False,2025-05-28 18:00:00
115,FRATLPCHAN1501,2025-05-28,19,5,0.0,5.0,0.0,0.0,55.0,False,False,2025-05-28 19:00:00
116,FRATLPCHAN1501,2025-05-28,20,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 20:00:00
117,FRATLPCHAN1501,2025-05-28,21,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 21:00:00
118,FRATLPCHAN1501,2025-05-28,22,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 22:00:00
119,FRATLPCHAN1501,2025-05-28,23,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 23:00:00
120,FRATLPFR00296,2025-05-28,0,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 00:00:00
121,FRATLPFR00296,2025-05-28,1,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 01:00:00
122,FRATLPFR00296,2025-05-28,2,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 02:00:00
123,FRATLPFR00296,2025-05-28,3,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 03:00:00
124,FRATLPFR00296,2025-05-28,4,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 04:00:00
125,FRATLPFR00296,2025-05-28,5,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 05:00:00
126,FRATLPFR00296,2025-05-28,6,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 06:00:00
127,FRATLPFR00296,2025-05-28,7,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 07:00:00
128,FRATLPFR00296,2025-05-28,8,5,0.0,55.0,0.0,0.0,5.0,False,False,2025-05-28 08:00:00
129,FRATLPFR00296,2025-05-28,9,5,0.0,20.0,0.0,0.0,40.0,False,False,2025-05-28 09:00:00
130,FRATLPFR00296,2025-05-28,10,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 10:00:00
131,FRATLPFR00296,2025-05-28,11,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 11:00:00
132,FRATLPFR00296,2025-05-28,12,5,0.0,45.0,0.0,0.0,15.0,False,False,2025-05-28 12:00:00
133,FRATLPFR00296,2025-05-28,13,5,0.0,15.0,0.0,0.0,45.0,False,False,2025-05-28 13:00:00
134,FRATLPFR00296,2025-05-28,14,5,0.0,50.0,0.0,0.0,10.0,False,False,2025-05-28 14:00:00
135,FRATLPFR00296,2025-05-28,15,5,0.0,20.0,0.0,0.0,40.0,False,False,2025-05-28 15:00:00
136,FRATLPFR00296,2025-05-28,16,5,0.0,55.0,0.0,0.0,5.0,False,False,2025-05-28 16:00:00
137,FRATLPFR00296,2025-05-28,17,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 17:00:00
138,FRATLPFR00296,2025-05-28,18,5,0.0,50.0,0.0,0.0,10.0,False,False,2025-05-28 18:00:00
139,FRATLPFR00296,2025-05-28,19,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 19:00:00
140,FRATLPFR00296,2025-05-28,20,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 20:00:00
141,FRATLPFR00296,2025-05-28,21,5,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 21:00:00
