,id_pdc_itinerance,point_de_charge_id
356,FRELCE7FRK,fe3b5c49-9a2d-4e56-be1b-1c32fbd11493
357,FRELCE7GDY,ac5f4f20-63da-4fe0-a350-e4eb0b7da71e
358,FRELCE7GVH,dff177f1-70ea-42b8-bbd2-eebe4291a7d2
359,FRELCE7HLV,5bb4cc80-0142-4044-8a43-014cc8fba822
360,FRELCE7HZU,80610ad1-a9ce-4db3-ab6c-e9ebff5dfa63
361,FRELCE7JSZ,39e8c4ba-87ad-48fe-ba73-dc099f04dedd
362,FRELCE7K9D,428bc4a4-76d4-4e53-99a7-4f6bdcba9d30
363,FRELCE7KYX,424ac121-982a-4c6e-915a-61e623732ea9
364,FRELCE7L44,ede5cab0-1e7b-49c9-8484-0a576e58e7fe
365,FRELCE7LP9,35ffdd9b-aa49-4a70-8bda-fb4382ac92fd
366,FRELCE7LVE,052c46d4-ff95-4efb-b6f5-58009619bc21
367,FRELCE7M4D,b6f76cf9-9365-4c46-852b-6cda7da2f21e
368,FRELCE7M6X,f51ba832-ee1c-4907-9dac-fc9a5d5463bb
369,FRELCE7MF8,569cd0cc-74d3-41d5-8afa-8bc03f7aeb32
370,FRELCE7NAS,c2da750d-151d-4277-8583-97c910e68fd5
371,FRELCE7NRP,7be91e0e-c329-425c-bcbb-d338fd7ed454
372,FRELCE7NTA,b8c954d6-6913-430f-91bc-dd73fbc4ca85
373,FRELCE7P3N,165e9e9a-982b-4c1d-9511-a8722cf7a93b
374,FRELCE7QHE,c0626435-d3b1-4a30-92d4-92eea225a519
375,FRELCE7QZV,e4884356-f492-4ead-8b4b-ef9b81d3202a
376,FRELCE7R3K,1721b6a2-aea6-4030-9cfd-2da21f2594b1
377,FRELCE7RYH,69b6b4ec-7f35-4c51-9152-4ee790778f51
378,FRELCE7S55,e4baf9e7-bba2-423e-ab17-b4b19f506734
379,FRELCE7SJ6,c5e88c34-237f-4a92-9460-cb9d91f9f2b2
380,FRELCE7SMQ,e1297ef5-2edc-40be-818a-4cb0ae08bdf8
381,FRELCE7T8G,4c484fff-8a6d-4c5f-8e84-a5b3f7d21c31
382,FRELCE7TLX,0b0018a1-d5e5-4df6-943e-7f4fe4383a6b
383,FRELCE7TTK,f83f0e8e-e11e-4481-ac91-2bd5fe97f745
384,FRELCE7UC8,881e7023-4c62-47c4-8f89-9600b074c9ec
385,FRELCE7VE2,5a48430f-11c2-4b43-accb-b20a783c871b
386,FRELCE7VRN,f2aa82a4-4a2f-4eb7-97c7-0f0ee3e381ea
387,FRELCE7W5C,beafec5f-1131-4db2-89d7-ebb8267ffc2e
388,FRELCE7WFR,27426f30-e3aa-4d8e-8d2a-63995a2c3ea7
389,FRELCE7XH3,1eea3db9-b2c2-4d02-923a-cac2b9e4f3fe
390,FRELCE7XVV,4bc70d1d-ea91-4f10-b545-4e41a3e90799
391,FRELCE7YSA,b78f7906-21e3-4a33-ad5f-5ec76e8bf35b
392,FRELCE7YX9,8b3ce9d7-9913-441c-ab1e-a5726776783f
393,FRELCE7ZLA,52629f2d-c3a1-46bf-b82a-ec81d5284f1d
394,FRELCE7ZSS,05dba6c3-8b49-4179-8a48-eacf71cdf569
395,FRELCE82FN,a87b2b44-47ec-467e-a0ca-7bdb3a5a2824
396,FRELCE82GQ,6edd4348-cef8-4df4-a498-f874ca4800d6
397,FRELCE82ZT,94a58593-b042-4dcf-82a2-0becf1af1ecc
398,FRELCE83JS,6d7bdec3-2b83-4ca7-8a83-0fff1c3ef0cc
399,FRELCE83ZU,06488f91-a690-44fb-8b97-3eb953e83ade
400,FRELCE844G,0c1fad9f-6481-4afe-a9fa-4980d2f337f5
401,FRELCE84G9,e5d406f0-b962-433a-9b56-396b8043acf6
402,FRELCE85QW,bd37f711-0863-4053-bffc-91c8fc008fcf
403,FRELCE863Y,d4a313ca-35af-42d4-b2c4-0cfae9c55e2a
404,FRELCE86FF,de4df934-5589-4fb1-89ca-098a93c5be47
405,FRELCE86SE,798d24b7-cb51-4afe-b9c2-ca57b5a522e7
406,FRELCE87EW,cce9d292-754a-4fc8-a532-58a4a9bb1354
407,FRELCE87TD,56065cd6-06f3-429d-bd98-5630e2e44959
408,FRELCE88E7,be5266f3-2a4a-4dce-bb2f-94a1ca51a9dc
409,FRELCE88NP,2e3e921f-bfe0-4916-a245-b67008e4f25e
410,FRELCE89J3,972ae396-3f0b-494b-865b-1e0ae94daaf5
411,FRELCE89NJ,3c91efb7-e72c-4a32-94d7-63ed4871a3dd
412,FRELCE89SJ,107af6f0-ec85-411f-a412-1a6fa7257bc4
413,FRELCE8A9X,8da3db6b-6515-4757-aeb3-0ca08f20ef3f
414,FRELCE8AX9,e7887a29-ffe0-4be1-8fe6-de5e96505c8e
415,FRELCE8BGM,a838a6f3-cd29-4aa8-89a7-e4530b997ec1
416,FRELCE8BHK,82d1efcd-d614-49af-a7c7-205ff20e2033
417,FRELCE8BXT,f5d476db-b81f-42ac-87fd-9d829175c990
418,FRELCE8CN3,e5f4b0cf-97e6-4ced-926c-da1c24bae78b
419,FRELCE8D8R,c28b8585-47d4-4ca1-b9b9-0c70a80f5a0b
420,FRELCE8DUZ,c4c0a220-4838-46ee-a8bd-ef36e8f5f2e6
421,FRELCE8EJ4,16a89e78-d0a2-4057-a690-44490366ef3e
422,FRELCE8EPF,be21d38a-a72a-4c6b-bae9-004f7f8f8ff4
423,FRELCE8EYJ,dae6fc94-9bf5-4032-8085-7f00eb7267e4
424,FRELCE8G5G,d997bb90-f8e7-4a7a-92bb-99da271b273f
425,FRELCE8GMG,55720102-f03c-458c-984c-9a671693adb7
426,FRELCE8HS2,07527644-ced1-4367-891b-4795c2f330af
427,FRELCE8HT5,d62c9b0c-a91b-484c-8c4b-02888296b8e3
428,FRELCE8HZ8,3632f672-32bc-4b3f-a18b-ee91f9131e4d
429,FRELCE8JHH,9327f640-b0de-437b-9352-e36658edf10b
430,FRELCE8JM8,27348f2d-7b9a-434e-a955-7530403441e0
431,FRELCE8JNP,f8641491-cfd3-4328-a22f-d15a59c57413
432,FRELCE8KAJ,a0aebdc2-0675-40be-8087-2605772995b0
433,FRELCE8L2G,613a99c0-a54b-4645-b017-31742d2a6911
434,FRELCE8L76,b73f2464-9aac-444a-b1ee-9e7a2348ec73
435,FRELCE8MND,55f521d4-4382-4a97-aa55-46f69fa937b5
436,FRELCE8N44,854e14bf-3e4d-43e1-92da-38b6932ba99a
437,FRELCE8N8E,a7f9c840-2dbb-4c63-bd9e-bdf6746a550a
438,FRELCE8PFC,5c34ddec-af72-4cb5-a328-ac4897f65a19
439,FRELCE8PML,42bf3f57-efa3-4fff-8809-9b177065fde8
440,FRELCE8Q7G,c609ae99-33c9-49fa-a1dd-2911a33214ac
441,FRELCE8RSQ,5c366757-8a7d-4d9a-9f5c-ed8bd294ddff
442,FRELCE8SLX,c9269b9e-a94f-47ef-acb5-453986900f97
443,FRELCE8SUZ,09449d91-e763-45db-945f-2c47e3f3fe76
444,FRELCE8T9J,8f898296-1591-432b-9470-2e48a419fc6c
445,FRELCE8TJQ,81e6f0f0-d124-415b-bb2e-421ec79d08a3
446,FRELCE8U6Z,93f4f563-8f8b-4dc5-94bb-16a0e85ec458
447,FRELCE8UFG,664f8e2d-f2dc-43a7-8f27-10e9208c8da4
448,FRELCE8V8H,33e74e22-11f8-4e10-a30c-e6d556cad4d7
449,FRELCE8VA5,bbd15245-a70b-4aac-ae83-0a6a955244ae
450,FRELCE8WPG,313da3cf-f4ab-4d46-b5dc-5f6c811c6abd
451,FRELCE8WW5,1c662659-3571-46bf-a19a-48ad7aa598c7
452,FRELCE8XJZ,8c6cb48b-8b18-4265-aacb-d960f0f66f82
453,FRELCE8XNV,972d4e64-13b4-4205-9d88-dc8337e252f7
454,FRELCE8XSX,178c9fbf-9a79-46bb-83ef-481e9b71bea2
455,FRELCE8Y36,5514e37c-eb7a-4b4b-955f-7f18afee6f71
456,FRELCE8Y9J,966eb3eb-f10f-4d90-b1b4-4ae77b7f5f49
457,FRELCE8YN4,7fc23fb6-9b31-422e-bb72-2356d78e08bf
458,FRELCE8YXJ,baf9ba9c-a924-4cbc-ac66-105001924501
459,FRELCE8Z9R,b4d880cc-3553-42a9-b5a6-4e77e2941bc3
460,FRELCE8ZDS,7a470572-9d43-48f5-9fc2-ec85f30b3b72
461,FRELCE8ZW8,92660d05-c249-499f-a4f0-4c7b9d74e0c2
462,FRELCE922S,8195b955-18b1-408c-b932-68771cfa829f
463,FRELCE92G6,4f414ff3-49ea-4843-942c-7b9ead24c41e
464,FRELCE93C2,e1db0169-8194-4a69-8094-5d4e41432d07
465,FRELCE93M3,7d13db6b-e385-44e3-84bf-b960f67d9679
466,FRELCE93YA,6f061e6c-a7f9-4141-8dd6-07a34b404642
467,FRELCE94XN,8db90f78-bc09-4924-ba29-ec8411e29142
468,FRELCE957D,aa4d565f-400f-4c5e-aa71-507826063249
469,FRELCE95V2,cdeab595-b147-44a3-b532-7a3f096f8e66
470,FRELCE96DZ,50008a1b-7a7a-4564-93e4-e0efff6ae421
471,FRELCE96FG,4fc1b429-912d-494e-9a93-d3ac73396970
472,FRELCE96LP,09669ddd-675b-438d-8a90-4f7883ca88cc
473,FRELCE97HC,ff9875ef-ab4c-4e1d-9272-b8cfab59a868
474,FRELCE98AA,9374db0d-0fd2-494c-8cf8-d75db845bcd4
475,FRELCE992L,9f0fe006-a02a-4cb0-a07c-a2cc4ac26a26
476,FRELCE99CE,b10b33f9-ff92-460c-8e40-f09cca06342f
477,FRELCE99GL,b464ae65-5afc-4c05-bbb5-1ce633a64b01
478,FRELCE9A9V,5c8f677d-47f4-4d84-924b-3b45d48e1e65
479,FRELCE9AMA,2a25102a-9a47-481d-a933-26007e03f2be
480,FRELCE9AP8,83dbb820-6320-48e9-a622-1c91c1af3f9c
481,FRELCE9B2G,9e0b558b-e886-4f73-8542-63d2d928d3a9
482,FRELCE9BML,6bddc2bd-203d-4d7c-bb58-aa764e0c27a8
483,FRELCE9BSP,48159441-8da7-4678-8251-1f9b911930e3
484,FRELCE9D2C,874a833f-bcdf-41a6-8ed8-769b7a165db0
485,FRELCE9DV2,d6b89354-a44a-4e9e-8a27-bb8aad7799a9
486,FRELCE9ECU,98107d45-da09-4330-bc63-52275aee48a1
487,FRELCE9EV5,f4d86a57-ce09-4054-88ed-e4fd60fba1e9
488,FRELCE9FKT,1ae65bb5-c216-4cda-9014-00071abedf63
489,FRELCE9FLQ,e6abb913-9676-411f-8a50-25aceb3f53d4
490,FRELCE9FQY,d55d0983-7b33-4959-82fe-053b5ddee08c
491,FRELCE9GA9,d3f1f9d0-44f0-4a9d-96f8-708d42bb8947
492,FRELCE9HP6,a1be3bd8-dcad-427c-a6c7-8fbcce6e2626
493,FRELCE9JLK,32e19c2e-adf1-49e8-8ce2-101c33320910
494,FRELCE9JZS,4be13415-4027-4a72-a963-70ff698b793a
495,FRELCE9KXQ,b34ad273-aa1f-4243-9fe0-7d3e2bfc6d00
496,FRELCE9LGT,00a60537-ef75-45a8-a501-ceaa5baa043e
497,FRELCE9LHN,a48d25f6-a2f0-46e2-bae5-05ad925c6cec
498,FRELCE9LMC,7cf27e89-86f8-448b-a743-de85d0f69393
499,FRELCE9LZ7,de1ff309-e523-4e67-a621-fa477846c621
500,FRELCE9MAP,88bcc2f0-ab48-4bc3-acfb-2edc04d1af4b
501,FRELCE9MMK,82413435-7948-46c8-af98-c01722cc51d5
502,FRELCE9MRN,e0d1b3a6-f1e6-4d2e-94bd-a5e6d99e6136
503,FRELCE9N4W,64f229e4-0066-4708-b0e3-332835a5da18
504,FRELCE9NND,0ad9d61c-d7ad-4804-8201-b9b4ce6a7b7b
505,FRELCE9NWX,96a772c7-24ef-47c5-8482-eb82dcaa964d
506,FRELCE9NYE,41f0a5e4-c6bf-47ee-b031-f59406e76c33
507,FRELCE9P4E,b8c89ae0-851a-46eb-9e02-9578937a0580
508,FRELCE9PFR,f939c608-780d-43de-8caa-a6659e6eeb25
509,FRELCE9PS7,7e1b510e-0448-4e68-9062-c33376d2c31a
510,FRELCE9Q84,ca2507ae-3c47-4195-ab37-ce84bbe6ae81
511,FRELCE9QDU,c9c22241-b7c1-44f3-8948-96054fd1a24c
512,FRELCE9QSU,f6e33835-7d8b-482b-86d3-08fda8142889
513,FRELCE9R7P,4f8e992e-6873-4a77-8654-90d0a94cf6b5
514,FRELCE9S6R,5f375483-6d1a-42c2-a51b-c3ce0c0e8ec2
515,FRELCE9S8F,c8472db1-c4c0-4e52-907c-cdd37019a11c
516,FRELCE9SJW,4ef3c82d-b547-406c-8013-b479e387f05c
517,FRELCE9TMY,0d817acd-49c8-4e09-8aa4-3dbc6cdd087d
518,FRELCE9UB8,45252366-facb-4096-806f-297d0f8fdf27
519,FRELCE9UE5,3be638dc-af1b-4990-9200-9a3aa6f141ed
520,FRELCE9VGE,2128a33a-9784-4621-a4bb-443ef5d4a03d
521,FRELCE9VT3,d90e978c-fb40-4c91-ace9-f5a7364e36a6
522,FRELCE9VYG,ca2c8e00-755f-4853-ac4b-c90400d709fb
523,FRELCE9WCP,59389197-a917-4a2d-86c7-41d4a4714932
524,FRELCE9WXL,7207efc8-d142-4db7-87b4-5c74aab2eddd
525,FRELCE9XCW,0ce5713c-b6d3-4d57-8c92-fdb85a6194e3
526,FRELCE9XKK,4400b6de-e1af-4f82-a7c2-8d76fea0682d
527,FRELCE9XQ6,ff7a5121-fe5c-489d-beac-79eb361c893c
528,FRELCE9YFH,e8609377-9015-4a03-b50c-c23a3615e8f8
529,FRELCE9YYG,1a424fd6-9683-40a1-af89-5ba3c8364aa4
530,FRELCE9ZFZ,f1e19e5e-ed1c-4511-9eec-5727245148aa
531,FRELCE9ZY7,9cf73042-6a66-4015-804f-8de7bca91660
532,FRELCEA346,a22e7349-0a53-46bd-9cee-0882b2db0b7f
533,FRELCEA3VT,050458c3-414f-494c-a5e7-83d88ea97dff
534,FRELCEA3WA,9136e9cd-8294-430a-aaff-c4756e17b1c1
535,FRELCEA3XN,b34893a3-4e8f-45c0-8268-f6201c2d83c2
536,FRELCEA4LN,e13a0987-7152-4e61-b4a0-c85db73d763c
537,FRELCEA4TV,1cabd0ba-7468-4a9d-82bf-773b8b15befe
538,FRELCEA56S,4911191b-cfc5-4f53-8c93-80e52e8de2f0
539,FRELCEA58Q,bf2fae55-fc8d-41d8-9a0c-ffb27794cb06
540,FRELCEA5PJ,6384b566-8f06-4517-9818-98d512cede86
541,FRELCEA65G,f8dbd059-d1f0-4ee0-8f1e-48bccf4fb8c2
542,FRELCEA7MR,11ba86f3-f49d-4658-8e0e-26058c537127
543,FRELCEA7WX,bc4cd09b-76e6-4dd7-bb50-b061e535ee2d
544,FRELCEA8AJ,8ca6d1da-dc96-4340-8e7b-43a87f47e721
545,FRELCEA8EM,267d4917-8d7d-48c2-a111-b620554a0452
546,FRELCEA8PJ,ac8ce0fe-db57-4c9a-88d2-fcf8065dfba4
547,FRELCEA97J,028ae440-6110-4b25-9dd1-2a8e025f83a9
548,FRELCEA98S,d580f4e6-43b0-4393-b5e0-c7e1ddca9a50
549,FRELCEAB2W,052c4ae0-c9a8-4f77-b85f-0c4ab858a1e7
550,FRELCEAC2A,2050e524-f6ee-4079-b0a0-acfe710d9f24
551,FRELCEACVS,71fd7484-e88f-426a-843e-a018e826303d
552,FRELCEAD52,b01394b9-94f8-478e-b918-658d9ed3f164
553,FRELCEADS6,65e60875-e316-403d-9f89-3311ea1289d9
554,FRELCEADT4,9366f0b2-8e3a-4648-ab66-7eb552df84b4
555,FRELCEAEAS,b4af205f-57b0-4129-810c-6dc088eea218
556,FRELCEAFKB,eb8d43a7-89bf-42ab-9b16-682a7c1de178
557,FRELCEAFL8,8a512a09-727b-4af8-8416-66fc9110bacc
558,FRELCEAGNC,ab076f4e-6524-48be-9e6c-73f27652f867
559,FRELCEAGSM,c4199273-fdb4-4055-8887-4a35c8800803
560,FRELCEAH32,02d676ef-d537-4bdd-a10f-b5c07b9a17d5
561,FRELCEAHKY,9cf73db3-478f-4a83-8702-43918d58373d
562,FRELCEAHT7,42ebde5d-ba60-4ccb-9135-df4e3a8a62ed
563,FRELCEAHU2,906410a4-f4b8-44fc-8cde-fc0c059749c5
564,FRELCEAJDZ,8f84371b-c9d2-4cc5-a7a8-abec56c443fd
565,FRELCEAJKN,a529a612-5ab7-4639-a07c-3064936509d5
566,FRELCEAK56,81220d76-cc73-494f-9d77-19591cf27f21
567,FRELCEAK94,1cfab44b-654b-45e3-8c49-6b49ed06e9f3
568,FRELCEAKPK,bbbfe90c-e989-4a0d-bfec-4bdd1c4e8dff
569,FRELCEALHF,1f816d11-d59b-4130-b13d-80f2803a238a
570,FRELCEALUL,eaaa9960-ec20-409f-8484-70d4ab3ecc8b
571,FRELCEALYD,7af87a29-a815-4e32-9346-79aa91630f41
572,FRELCEALZA,ccebb160-a071-4589-ba1c-0004cea667ea
573,FRELCEAM25,ca582c2b-85f5-49f2-ba3b-56313d5f78b6
574,FRELCEAMP3,f4a6ba47-7218-4234-8ccc-f3772b3da3a9
575,FRELCEANK2,0142ff9a-1a9d-4242-91a3-8f056de4e1ad
576,FRELCEANLT,081dd60a-b24a-4625-8abc-a645d2f181b7
577,FRELCEAQ83,7b00938d-b898-41e6-be78-f14e187ef666
578,FRELCEAQAG,60461daa-e23c-4cfa-a879-43708878a9ab
579,FRELCEAR4S,98675534-731f-4ac2-be2e-da3b40730d2e
580,FRELCEAS4D,850d8436-7e76-47bf-8b7d-bfa4c0906cea
581,FRELCEASBB,c0403d47-0fbc-4c4c-bce6-c12780d3317f
582,FRELCEATES,9dd8ab80-4f99-4c73-9433-423a4549a1a3
583,FRELCEATMD,608ce93a-5fcc-40b5-8183-aa7d6329870d
584,FRELCEATYH,b0e5280c-39c2-4337-bd7a-268481503a55
585,FRELCEAUBY,ba044718-7146-4297-ba84-869ea6fcb9fc
586,FRELCEAUH5,07d5a86f-07fc-48c8-80db-18e42fe23a25
587,FRELCEAUM3,94b9cd43-01ac-427a-9a72-0fe6fbe30e9b
588,FRELCEAUSL,b22b862b-df80-4c97-abfd-e82ecd26af0f
589,FRELCEAV2S,4c62f9be-dd89-4b27-8482-9045e7d6b89d
590,FRELCEAV7T,6ddc7f77-042e-4599-8c88-160be330bb44
591,FRELCEAVSP,ac106c4c-eb4d-484b-a984-845767f0d77b
592,FRELCEAVXE,34b0f78d-3bfc-451d-8a61-91d75771c603
593,FRELCEAW36,b16e0254-98ce-48bd-9fd2-fbff94e57896
594,FRELCEAWKP,3320924c-3e04-4b68-a816-f4308436d064
595,FRELCEAX83,a626c0e8-271a-4e8e-9088-eafee45f11d5
596,FRELCEAXAF,e6677652-3320-4395-ac88-a9064479dfc0
597,FRELCEAXGK,e78bb12a-70c6-42ab-a54c-8689eea1b260
598,FRELCEAXNX,eea8e054-4de8-4117-88fb-8b6637ab8104
599,FRELCEAY3Y,dff7c6a3-2a20-42ed-aebc-00c5b84458cb
600,FRELCEAY94,fd2df186-5767-4154-ac08-65702baad9ad
601,FRELCEAYUW,962b3f25-98a3-4e86-b5ad-c54a60c3fcdf
602,FRELCEAZ93,7a7cbc68-9fb5-4271-b103-5d2817442dcc
603,FRELCEB28J,5534812a-15a2-4e53-96b7-ab01797ec218
604,FRELCEB2KP,74ee8abd-ddb4-462f-9b4d-99f183828fee
605,FRELCEB3D4,f231289a-93e8-49e9-be74-1f23b23cf189
606,FRELCEB3R4,8e53513a-fd98-4dfc-8118-648879108d51
607,FRELCEB4ZB,9c3483ef-dda6-436a-a1d3-7813473b56a7
608,FRELCEB5SE,49668fd1-aa9c-44fa-8e59-eddd55c4261a
609,FRELCEB693,18adb8d6-7bec-4e41-87ff-948b80934cad
610,FRELCEB6DT,cae0762a-9ce9-4b92-8243-6a4596ceeb86
611,FRELCEB76J,be0261f1-3b44-4095-a596-54e0c1fddae5
612,FRELCEB7DF,9c03340a-c556-48a4-b4aa-1a19b0813c5a
613,FRELCEB7QB,865080de-3dab-4925-8ef1-a9a5f20bde0d
614,FRELCEB89U,beb637ad-283f-468e-b951-072a08d2c8e2
615,FRELCEB8CR,bdc45437-67ce-4126-ad61-0b22828f884a
616,FRELCEB8X3,6faf2839-8be8-45ff-b6da-a062c405b71d
617,FRELCEBA3Y,92371e54-ca56-498b-af60-877414b29522
618,FRELCEBAK4,b9443e95-f74d-48b3-b8d7-243f91004f7a
619,FRELCEBB3P,f2d464cb-bf9a-40eb-89db-2f6d06ce007a
620,FRELCEBBSY,7b40fa43-204e-4d5c-8d45-16cb3cce0469
621,FRELCEBBW3,094c440f-65a7-418a-8ce8-628e1c6996ca
622,FRELCEBCJ4,7361e6df-55c9-4003-b287-a6fd5699bf9f
623,FRELCEBCK3,df17b5df-32b5-4543-a56e-075b8bd9cc82
624,FRELCEBCRL,5d2b53f4-ef45-455f-bf7a-e9be1abfd936
625,FRELCEBCVS,f9cc0b63-24d6-4d0c-a604-49113f27a2fe
626,FRELCEBD46,37616fdd-6c58-4670-acd2-3f514996443e
627,FRELCEBD8E,7ba16914-355a-4edb-97e7-f6c2a36b2787
628,FRELCEBEQS,3b19f37e-7a4e-4002-831d-5be9ccc68be1
629,FRELCEBFVJ,0f74ecfb-f474-4fdd-9d31-9f9608b31b05
630,FRELCEBG5H,37d4dd7c-39af-4553-b088-e49af15275de
631,FRELCEBGZN,cd8ca123-eb25-4550-b3c2-f30854c03321
632,FRELCEBHQB,9b79e1d8-d76b-4b0f-92b2-08037518c8a5
633,FRELCEBHXY,4a2655c2-81e4-4f9a-8097-5dfa04e0594e
634,FRELCEBJ9U,db0f5f48-d605-4444-aa43-24538d80fe7c
635,FRELCEBJD8,b806f44b-b64e-4aec-9b5f-ad0bed018200
636,FRELCEBK77,48142b25-2d46-4901-b51a-aead21c04015
637,FRELCEBKMW,dbc59c80-1549-4882-9e33-c4da6f3805b9
638,FRELCEBKWJ,ef35ee85-beb7-4dba-906a-8d68c5ad359c
639,FRELCEBL2M,9b918370-80a7-4952-b945-617b17de1b70
640,FRELCEBLPY,7dd65226-46e0-4c8e-a830-6fa60658f3b6
641,FRELCEBM9T,ee9f7583-3dfc-46fe-ac09-eeb535e1c24a
642,FRELCEBMLB,028ab1ce-1811-47d7-8d89-066565f9f886
643,FRELCEBMZV,66c88436-a386-42ef-9e99-5d23e6e9a2b8
644,FRELCEBN43,2fdfe798-ecb0-4c94-a37e-1ccecd7ec6a7
645,FRELCEBNGM,602e3cd9-0217-4098-834f-e951a43c7cb2
646,FRELCEBP4P,ae99bcad-3ac8-4697-814f-c2c333b38771
647,FRELCEBP8Z,641905c1-4727-462f-a556-dc0db0c9aee3
648,FRELCEBPPC,c10c244b-5a5f-4768-8ad2-797f74fa808d
649,FRELCEBPXE,57961f91-f87c-4d9d-968f-ae666c7ed555
650,FRELCEBQ4W,57e058b7-b192-4e2e-b411-776c0ad0f33e
651,FRELCEBR7H,7e6680d4-924b-44a6-80bc-47369fe96ca5
652,FRELCEBSPU,929a655a-1675-4f3f-a83f-080cd53a8ec6
653,FRELCEBSSE,d6c35f4e-b285-4566-80a7-3a4670920412
654,FRELCEBT4H,a5078367-f562-447a-85bd-6aad2ea15e2e
655,FRELCEBT5Z,f2938940-6c97-445d-b104-269f40fad32f
656,FRELCEBTPT,ecaaebf3-ff32-43cd-b9ca-0d3c8a90b980
657,FRELCEBU28,357203cb-7409-46ab-b4df-b6a9845578e2
658,FRELCEBU6X,6fd45e60-f9ee-4b34-a4ec-5a460862cdf4
659,FRELCEBV8A,37284a56-c007-45b4-accc-55604f2b88d2
660,FRELCEBVEE,cac47b3b-397e-4081-85a8-061fa0f47057
661,FRELCEBVLX,159c206b-e02c-4314-9240-48f789a55fbd
662,FRELCEBWBP,e3f77831-3433-4d90-92c3-7287d6f4a601
663,FRELCEBWNB,c87e2b60-a3e3-49a8-80d3-23a2ff7343fd
664,FRELCEBXQB,7a7cf92e-ba5c-4755-b394-b4a3bfb9ff6c
665,FRELCEBY98,9ed77402-8b13-4bcb-85fd-1b6ffdbc41b3
666,FRELCEBYZ3,d4d1f6ba-6001-46e3-9577-6c26c00b769c
667,FRELCEBZLG,95cae9d9-ba28-4dff-8caa-765b1ef40178
668,FRELCEC26H,c7a32325-52cd-4194-82eb-416fefcf8878
669,FRELCEC3D7,58f61eb2-3ed7-44ee-bafa-cc542a0ccbf3
670,FRELCEC3JZ,8fdd26af-45de-4934-bd8a-c05ee462d2b3
671,FRELCEC3U7,a5aac4a3-b8d8-4439-8bc8-abb60ffb645d
672,FRELCEC4D8,4152e4f5-5914-40ec-8d9e-7a99915849fd
673,FRELCEC4NU,f5f2e2fa-50f7-4fa5-a1fe-e9a107cc30c3
674,FRELCEC4YM,f2ae7c7b-4eaa-4447-8430-e307ade72f51
675,FRELCEC5L9,dbaf2993-9a4f-4417-bfaa-29af2fb4d875
676,FRELCEC5PY,88f26cb0-bf46-4f7b-b73b-0b6de7cbd3e6
677,FRELCEC6SA,99f7a865-1526-4119-897c-1e4fcf942501
678,FRELCEC6VV,220feda9-5e95-4028-be27-0834ab9660a8
679,FRELCEC7RD,c78da0cc-1525-41be-879e-0b093bd700bc
680,FRELCEC8CT,c82deb32-245e-42e7-8b66-2bd6f68b209a
681,FRELCEC92A,212f6adf-3577-43a9-a673-ec0c65179eac
682,FRELCEC9A5,e0ed2fcc-7029-47a1-9a62-ebd69795412e
683,FRELCECA2D,c36aabe5-f0fe-462a-989a-88b0741273b3
684,FRELCECA5T,a8db97d1-265d-46bc-845e-71c13aff1798
685,FRELCECAVZ,9fbb039f-cad0-4b03-8156-893a3dfd65cf
686,FRELCECB9A,0ea0d53c-ed5f-40c2-b339-acc54e8d09d6
687,FRELCECC35,68a51956-446c-4267-834b-ab52d7c7056a
688,FRELCECCT3,7f02d2a1-144e-4b7a-bb3a-df9ab4ca9f31
689,FRELCECD2G,4ba9f979-9d88-4952-9c5f-488a6934d0b2
690,FRELCECD3X,12d6eb02-256b-4907-9809-4d51acb32afc
691,FRELCECEA8,e9380eae-f096-4bac-a809-77747e4ac898
692,FRELCECEGL,91dd7ef0-8a44-4017-942e-645c86ca771e
693,FRELCECEM6,1738ad40-6d4f-4b47-9504-443886af37e3
694,FRELCECF2H,3fcb6c88-9c2a-46a2-bf57-0ef88062ed6f
695,FRELCECFBB,702ba1ad-c62b-426e-aee5-88516bf17c1f
696,FRELCECG7R,8228c7b2-d603-4644-b1b9-7d20079ff244
697,FRELCECGHA,fd8ad1ff-0d2f-46bd-ad79-9c46712b499d
698,FRELCECHS6,0b9232b8-7fb7-4ad2-bc77-3ed7b7eba73d
699,FRELCECJVW,7fb7a920-a37a-43be-a88c-983fd6f2f1c7
700,FRELCECJZB,da1dceed-4e66-4b78-982b-96948494e6f8
701,FRELCECKNR,3df62285-b20a-4924-865e-796428e89e4c
702,FRELCECKXC,1be128d8-a0ec-44c9-a6f7-fa369269d8f3
703,FRELCECLTD,490a6934-8d65-49d2-b4fc-eb94f759e1dc
704,FRELCECMWY,9704b49d-4038-425b-8771-6dad7e95bab1
705,FRELCECP58,62cd7135-b99c-48c2-bc02-cc3a31b55dae
706,FRELCECPC6,492db702-78ba-4822-ab40-857053af1b05
707,FRELCECQ7Y,f95cb189-85cb-4d1a-b272-065f30406e40
708,FRELCECQRL,cd3ad2da-c05f-47ad-aca9-2f7eb2e45a7a
709,FRELCECQWK,e003a5e0-b837-44d8-a78f-88e6b7438ca0
710,FRELCECRWS,b42e97ce-cadb-4aa6-9a78-3a866d1049e8
711,FRELCECRXD,25e0ed47-c059-4ea0-9e3b-c2bb4853fd4b
712,FRELCECS2L,fa4ffe0f-0905-48b1-b4b7-1d40004bc193
713,FRELCECSWR,94a50901-6b54-4794-a72c-617ea19f817d
